,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
143,Carrefour Kippenhart 0.519 kg,https://cdn.carrefour.eu/160_01615630_2726376000000_00.jpeg,"
Max.1,80€",Per stuk,"4,50€",/kg
144,Carrefour Verse Kip Spitklaar,https://cdn.carrefour.eu/160_01615102_2726181000000_00.jpeg,"
Max.5,16€",Per stuk,"4,30€",/kg
145,Carrefour Onderbouten KKC,https://cdn.carrefour.eu/160_01612276_2711806000000_00.jpeg,"
Max.3,15€",Per stuk,"7,00€",/kg
146,Carrefour Kipchipolata KKC 0.339 kg,https://cdn.carrefour.eu/160_01612284_2711813000000_00.jpeg,"
Max.4,55€",Per stuk,"13,00€",/kg
147,Carrefour Kippen Bout KKC,https://cdn.carrefour.eu/160_01612274_2711804000000_00.jpeg,"
Max.4,20€",Per stuk,"7,00€",/kg
148,Carrefour Borstfilet KKC 0.332 kg,https://cdn.carrefour.eu/160_01612278_2711799000000_00.jpeg,"
Max.6,40€",Per stuk,"16,00€",/kg
149,Carrefour Kip Fil Blokjes KKC,https://cdn.carrefour.eu/160_01612280_2711808000000_00.jpeg,"
Max.7,48€",Per stuk,"17,00€",/kg
150,Carrefour Kip van Weleer KKC 1.449 kg,https://cdn.carrefour.eu/160_01612282_2711811000000_00.jpeg,"
Max.10,40€",Per stuk,"6,50€",/kg
151,Carrefour Kip Gehakt KKC 0.499 kg,https://cdn.carrefour.eu/160_01612288_2711817000000_00.jpeg,"
Max.6,00€",Per stuk,"12,00€",/kg
152,Carrefour Bacon Cheese Burger,https://cdn.carrefour.eu/160_01612236_5400101074507_00.jpeg,"3,00€",Per stuk,"11,54€",/kg
153,Carrefour Varkens- en Kalfsgehakt 1.250 kg,https://cdn.carrefour.eu/160_01617872_5400101067424_00.jpeg,"8,98€",Per stuk,"7,18€",/kg
154,Carrefour De goedkoopste 6 Kalkoenlapjes,https://cdn.carrefour.eu/160_01616902_2720770000000_00.jpeg,"
Max.8,80€",Per stuk,"11,00€",/kg
155,Carrefour The Market Kipburger 2 Stuks 0.250 kg,https://cdn.carrefour.eu/160_01616786_5400101071827_00.jpeg,"2,50€",Per stuk,"10,00€",/kg
156,Carrefour PR Pita Kip 0.500 kg,https://cdn.carrefour.eu/160_01616712_5400101061460_00.jpeg,"6,00€",Per stuk,"12,00€",/kg
157,Carrefour Kippenworst 0.450 kg,https://cdn.carrefour.eu/160_01616728_5400101065123_00.jpeg,"4,00€",Per stuk,"11,11€",/kg
158,Carrefour Mini Burgers Rund,https://cdn.carrefour.eu/160_01617728_5400101059122_00.jpeg,"4,00€",Per stuk,"22,22€",/kg
159,Carrefour Croq Bolognese Kalkoenvlees 200 g,https://cdn.carrefour.eu/160_01614100_5400101032859_00.jpeg,"3,50€",Per stuk,"14,58€",/kg
160,Carrefour 4 Mini-Kalkoenlapjes,https://cdn.carrefour.eu/160_01615308_5400101222328_00.jpeg,"3,50€",Per stuk,"17,50€",/kg
161,Carrefour Kalkoenbout,https://cdn.carrefour.eu/160_01615340_2726258000000_00.jpeg,"
Max.4,80€",Per stuk,"6,40€",/kg
162,Carrefour De Goedkoopste Hele Kalkoenfilet,https://cdn.carrefour.eu/160_01615354_2710004000000_00.jpeg,"
Max.9,49€",Per stuk,"9,99€",/kg
163,Carrefour Kalkoenstoofvlees,https://cdn.carrefour.eu/160_01615360_2726278000000_00.jpeg,"
Max.9,98€",Per stuk,"10,50€",/kg
164,Carrefour Kip Chipolata 0.350 kg,https://cdn.carrefour.eu/160_01616726_5400101065130_00.jpeg,"3,50€",Per stuk,"8,33€",/kg
165,Carrefour Croq Burger Gevogeltevlees 200 g,https://cdn.carrefour.eu/160_01615838_5400101032873_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
166,Carrefour Kippenfiletrolletjes 3 Stuks,https://cdn.carrefour.eu/160_01616204_2952633000000_00.jpeg,"
Max.6,35€",Per stuk,"12,70€",/kg
167,Carrefour Croq Champignons Kaas Gevogeltevlees 200 g,https://cdn.carrefour.eu/160_01616346_5400101249011_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
