,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
89,Vahiné Oranjebloesem Aroma 200 ml,https://cdn.carrefour.eu/160_00141727_3179140203132_00.jpeg,"3,59€",Per stuk,"17,95€",/l
90,Dr. Oetker Rijstpap Vanille Smaak 125 g,https://cdn.carrefour.eu/160_01660445_5410231002929_00.jpeg,"2,80€",Per stuk,"21,54€",/kg
91,Zelfrijzend Bakmeel 1 kg,https://cdn.carrefour.eu/160_01730292_5400101008571_00.jpeg,"0,55€",Per stuk,"0,55€",/kg
92,Dr. Oetker Gelatine 12 Blaadjes,https://cdn.carrefour.eu/160_01620008_4000521741020_00.jpeg,"2,60€",Per stuk,"130,00€",/kg
93,Anco Paneermeel Original 200 g,https://cdn.carrefour.eu/160_04002138_5410018302150_00.jpeg,"0,51€",Per stuk,"2,55€",/kg
94,Maizena Roux Minute Bindmiddel Basis voor Witte Saus 250 g,https://cdn.carrefour.eu/160_00990458_8711100080107_00.jpeg,"2,72€",Per stuk,"10,88€",/kg
95,Vahiné Vanillesuiker 5 Zakjes 7.5 g,https://cdn.carrefour.eu/160_01744261_3179140163801_00.jpeg,"2,32€",Per stuk,"62,70€",/kg
96,Zelfrijzend Bakmeel 1 kg,https://cdn.carrefour.eu/160_01730292_5400101008571_00.jpeg,"0,55€",Per stuk,"0,55€",/kg
97,Dr. Oetker Gelatine 12 Blaadjes,https://cdn.carrefour.eu/160_01620008_4000521741020_00.jpeg,"2,60€",Per stuk,"130,00€",/kg
98,Anco Paneermeel Original 200 g,https://cdn.carrefour.eu/160_04002138_5410018302150_00.jpeg,"0,51€",Per stuk,"2,55€",/kg
99,Maizena Roux Minute Bindmiddel Basis voor Witte Saus 250 g,https://cdn.carrefour.eu/160_00990458_8711100080107_00.jpeg,"2,72€",Per stuk,"10,88€",/kg
100,Vahiné Vanillesuiker 5 Zakjes 7.5 g,https://cdn.carrefour.eu/160_01744261_3179140163801_00.jpeg,"2,32€",Per stuk,"62,70€",/kg
101,Vahiné Vanillesuiker Madagascar 5 x 7.5 g,https://cdn.carrefour.eu/160_01744262_3179142704705_00.jpeg,"3,92€",Per stuk,"103,16€",/kg
102,Vahiné Kaars & Cijfers,https://cdn.carrefour.eu/160_04007337_3179142708208_00.jpeg,"4,12€",Per stuk,"27,47€",/kg
103,Bonner Rozijnen Naturel 6 x 42 g,https://cdn.carrefour.eu/160_04336944_49300112013_00.jpeg,"3,17€",Per stuk,"12,58€",/kg
104,Tienen-Tirlemont Easy Ruwe Rietsuiker 750 g,https://cdn.carrefour.eu/160_04580350_5410256104295_00.jpeg,"3,69€",Per stuk,"4,92€",/kg
105,Vahiné Zwart Suikerglazuur 120 g,https://cdn.carrefour.eu/160_01442874_3179142704507_00.jpeg,"3,17€",Per stuk,"26,42€",/kg
106,Boss Roomrijstpap Orginal 200 g,https://cdn.carrefour.eu/160_01060200_5410106091003_00.jpeg,"4,00€",Per pak,"6,67€",/kg
107,Tienen-Tirlemont Fijne Suiker 1 kg,https://cdn.carrefour.eu/160_01416760_5410256410006_00.jpeg,"1,29€",Per stuk,"1,29€",/kg
108,Vahiné Pijnboompitten Klassiek 50 g,https://cdn.carrefour.eu/160_00676159_3179142054664_00.jpeg,"5,09€",Per stuk,"101,80€",/kg
109,Vahiné Voedingskleurstof 3 Stuks 18 ml,https://cdn.carrefour.eu/160_00676685_3179140633458_00.jpeg,"2,76€",Per stuk,"2,76€",/stuk
110,Vahiné Bakkerspotlood Aardbeismaak 25 g,https://cdn.carrefour.eu/160_00676692_3179142065608_00.jpeg,"4,12€",Per stuk,"4,12€",/stuk
111,Dr. Oetker Klop-Fix Slagroomversteviger 5 x 8 g,https://cdn.carrefour.eu/160_00968669_8710466014023_00.jpeg,"2,03€",Per stuk,"50,75€",/kg
112,Soubry Bloem voor Wit Brood 5 kg,https://cdn.carrefour.eu/160_00694911_5410028811604_00.jpeg,"6,02€",Per stuk,"1,20€",/kg
113,Dr. Oetker Pannenkoeken 600 g,https://cdn.carrefour.eu/160_00843467_5410231201322_00.jpeg,"3,12€",Per stuk,"5,20€",/kg
114,Tienen-Tirlemont Cassonade Graeffe 500 g,https://cdn.carrefour.eu/160_01334397_5410256007022_00.jpeg,"1,40€",Per stuk,"2,80€",/kg
115,Soubry Tarwemeel voor Boerenbrood 5 kg,https://cdn.carrefour.eu/160_00694928_5410028821009_00.jpeg,"7,59€",Per stuk,"1,52€",/kg
116,Anco Patisserie Bloem 1 kg,https://cdn.carrefour.eu/160_00694935_5410028809519_00.jpeg,"1,14€",Per stuk,"1,14€",/kg
117,Anco Zelfrijzende Bloem 1 kg,https://cdn.carrefour.eu/160_00694942_5410018501720_00.jpeg,"2,06€",Per stuk,"2,06€",/kg
118,Canderel Zoetstof 100 Sticks,https://cdn.carrefour.eu/160_04026200_3329750021002_00.jpeg,"5,46€",Per stuk,"54,60€",/kg
119,Dr. Oetker Topping Blauw 140 g,https://cdn.carrefour.eu/160_05377616_5410231058926_00.jpeg,"5,19€",Per stuk,"37,07€",/kg
120,Anco Zelfrijzende Bloem 1 kg,https://cdn.carrefour.eu/160_00694942_5410018501720_00.jpeg,"2,06€",Per stuk,"2,06€",/kg
121,Canderel Zoetstof 100 Sticks,https://cdn.carrefour.eu/160_04026200_3329750021002_00.jpeg,"5,46€",Per stuk,"54,60€",/kg
122,Dr. Oetker Wafels 400 g,https://cdn.carrefour.eu/160_04356426_5410231026925_00.jpeg,"3,12€",Per stuk,"7,80€",/kg
123,Dr. Oetker Pannenkoeken Meergranen  400 g,https://cdn.carrefour.eu/160_04356523_5410231027328_00.jpeg,"2,90€",Per stuk,"7,25€",/kg
124,Dr. Oetker Oliebollen 405 g,https://cdn.carrefour.eu/160_04356559_5410231027120_00.jpeg,"3,05€",Per stuk,"7,63€",/kg
125,Tienen-Tirlemont Ti' Light 290 g,https://cdn.carrefour.eu/160_00850753_5410256005011_00.jpeg,"3,73€",Per stuk,"12,86€",/kg
126,Dr. Oetker Vanillesuiker Bourbon 5 x 8 g,https://cdn.carrefour.eu/160_04314586_5410231101325_00.jpeg,"2,91€",Per stuk,"2,91€",/stuk
127,Carrefour Bio Lichtbruine Rietsuiker Klontjes 500 g,https://cdn.carrefour.eu/160_05750096_3270190191148_00.jpeg,"2,29€",Per stuk,"4,58€",/kg
128,Tarwebloem 1 kg,https://cdn.carrefour.eu/160_04867795_3245414662926_00.jpeg,"0,45€",Per stuk,"0,45€",/kg
129,Sunny Bio Agave Siroop 500 g,https://cdn.carrefour.eu/160_04997022_3088542506508_00.jpeg,"5,71€",Per stuk,"11,42€",/kg
130,Dr. Oetker Cake Natuur 400 g,https://cdn.carrefour.eu/160_05558557_5410231008020_00.jpeg,"2,54€",Per stuk,"6,35€",/kg
131,Vahiné Hazelnootpoeder Klassiek 100 g,https://cdn.carrefour.eu/160_05598673_3179142055050_00.jpeg,"6,03€",Per stuk,"60,30€",/kg
132,Vahiné Gedroogde Geraspte Kokosnoot Klassiek 115 g,https://cdn.carrefour.eu/160_05781664_3179142054725_00.jpeg,"2,76€",Per stuk,"24,00€",/kg
133,Vahiné Multi-Déco 125 g,https://cdn.carrefour.eu/160_05781669_3179142054503_00.jpeg,"6,23€",Per stuk,"49,84€",/kg
134,Vahiné Bereiding voor Frangipane Tartes & Galettes 250 g,https://cdn.carrefour.eu/160_05781679_3179142030330_00.jpeg,"8,79€",Per stuk,"35,16€",/kg
135,Dr. Oetker Pancakes 2 x 200 g,https://cdn.carrefour.eu/160_05829981_5410231065825_00.jpeg,"3,01€",Per stuk,"7,53€",/kg
136,Vahiné Multi-Déco Fantasy 130 g,https://cdn.carrefour.eu/160_05781682_3179142054527_00.jpeg,"6,23€",Per stuk,"47,92€",/kg
137,Dr. Oetker Saroma Chocolat 79 g,https://cdn.carrefour.eu/160_05898686_5410231084321_00.jpeg,"0,99€",Per stuk,"13,38€",/kg
138,Dr. Oetker Saroma Karamel 74 g,https://cdn.carrefour.eu/160_05898688_5410231063425_00.jpeg,"0,99€",Per stuk,"13,38€",/kg
139,Dr. Oetker Saroma Aardbei 74 g,https://cdn.carrefour.eu/160_05898690_5410231063227_00.jpeg,"0,99€",Per stuk,"13,38€",/kg
140,Céréal Bio Agavesiroop 350 g,https://cdn.carrefour.eu/160_05564319_5410063027077_00.jpeg,"5,20€",Per stuk,"20,80€",/l
141,Dr. Oetker Disco 65 g,https://cdn.carrefour.eu/160_05940480_5410231068826_00.jpeg,"2,38€",Per stuk,"36,62€",/kg
142,Dr. Oetker Pannenkoeken 200 g,https://cdn.carrefour.eu/160_05952939_5410231067324_00.jpeg,"1,65€",Per stuk,"8,25€",/kg
143,Pure Via Zoetstof Stevia klontjes 65stk.,https://cdn.carrefour.eu/160_05175145_7640110707517_00.jpeg,"6,81€",Per stuk,"6,81€",/stuk
144,Pure Via Zoetstof Poeder bokaal 80g,https://cdn.carrefour.eu/160_05175146_7640110704707_00.jpeg,"5,10€",Per stuk,"63,75€",/kg
145,Candico Kandijsiroop Donker 400 g,https://cdn.carrefour.eu/160_05224860_5410256051117_00.jpeg,"2,07€",Per stuk,"5,18€",/kg
146,Tienen-Tirlemont Geleisuiker Minut' 1 kg,https://cdn.carrefour.eu/160_05231777_5410301008011_00.jpeg,"2,55€",Per stuk,"2,55€",/kg
147,Dr. Oetker Bakvormpjes 50 Stuks,https://cdn.carrefour.eu/160_05233424_5410231049023_00.jpeg,"3,22€",Per stuk,"3,22€",/stuk
