,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
137,Carrefour Witloof Extra Fijn 175 g,https://cdn.carrefour.eu/160_04457085_2500001804679_00.jpeg,"2,29€",Per stuk,"13,09€",/kg
138,Carrefour Natuur Pinda's 400 g,https://cdn.carrefour.eu/160_01816803_5400101207080_00.jpeg,"3,50€",Per stuk,"8,75€",/kg
139,Carrefour 100% Puur Sap Sinaasappel zonder Pulp 1.5 L,https://cdn.carrefour.eu/160_06144648_3560071182229_00.jpeg,"3,85€",Per stuk,"2,57€",/l
140,Carrefour Sjalotten 500 g,https://cdn.carrefour.eu/160_06293287_5400101076099_00.jpeg,"2,29€",Per stuk,"4,58€",/kg
141,Carrefour Limoen 4 st,https://cdn.carrefour.eu/160_06565825_5400101082281_00.jpeg,"2,29€",Per stuk,"7,63€",/kg
142,Carrefour Eetapplesienen 2kg,https://cdn.carrefour.eu/160_06594548_5400101083059_00.jpeg,"2,99€",Per stuk,"1,50€",/kg
143,Carrefour KKC Appelsap 200ml,https://cdn.carrefour.eu/160_05975128_5400101062146_00.jpeg,"1,19€",Per stuk,"5,95€",/l
144,Carrefour Jonge Spinazie Sla 200 g,https://cdn.carrefour.eu/160_06008738_5400101064362_00.jpeg,"1,79€",Per stuk,"8,95€",/kg
145,Carrefour Ijsberg Sla 100 g,https://cdn.carrefour.eu/160_06008812_5400101064379_00.jpeg,"0,79€",Per stuk,"7,90€",/kg
146,Carrefour Zachte Sla 150 g,https://cdn.carrefour.eu/160_06020911_5400101064829_00.jpeg,"1,79€",Per stuk,"11,93€",/kg
147,Carrefour Bio Puur Sinaasappelsap 250 ml,https://cdn.carrefour.eu/160_06181363_5400101071681_00.jpeg,"1,45€",Per stuk,"5,80€",/l
148,Carrefour Nuts & Fruits Geroosterde & Gezouten Amandelen 200 g,https://cdn.carrefour.eu/160_06085365_5400101069084_00.jpeg,"4,50€",Per stuk,"22,50€",/kg
149,Carrefour Nuts & Fruits Super Food Superfruit Mix 200 g,https://cdn.carrefour.eu/160_06085507_5400101068995_00.jpeg,"3,50€",Per stuk,"17,50€",/kg
150,Carrefour Nuts & Fruits Gedroogd Papaya & Ananas Mix 220 g,https://cdn.carrefour.eu/160_06085593_5400101069299_00.jpeg,"3,50€",Per stuk,"15,91€",/kg
