,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
105,"Pampers Baby-Dry Luierbroekjes Maat 5, 82 Luiers, 12kg-17kg",https://cdn.carrefour.eu/160_06787578_8006540425527_00.jpeg,"38,55€",Per pak,"0,47€",/stuk
106,"Pampers Baby-Dry Night Luierbroekjes Maat 6, 32 Broekjes, 15kg+",https://cdn.carrefour.eu/160_06780841_8006540416396_00.jpeg,"19,99€",Per stuk,"0,62€",/stuk
107,"Pampers Premium Protection Maat 4, Luiers x25, 9kg-14kg",https://cdn.carrefour.eu/160_06781611_8006540486825_00.jpeg,"9,85€",Per stuk,"0,39€",/stuk
108,"Pampers Premium Protection Luierbroekjes Maat 6, 15 Broekjes, 15kg+",https://cdn.carrefour.eu/160_06787570_8006540462133_00.jpeg,"10,49€",Per stuk,"0,70€",/stuk
109,"Pampers Baby-Dry Maat 5, 108 Luiers, Tot 12 Uur Bescherming, 11kg-16kg",https://cdn.carrefour.eu/160_06787559_8006540462959_00.jpeg,"42,39€",Per pak,"0,39€",/stuk
110,"Pampers Premium Protection Maat 6, Luiers x19, 13kg+",https://cdn.carrefour.eu/160_06781614_8006540486764_00.jpeg,"9,85€",Per stuk,"0,52€",/stuk
111,"Pampers Baby-Dry Luierbroekjes Maat 5, 21 Luiers, 12kg-17kg",https://cdn.carrefour.eu/160_06787562_8006540406083_00.jpeg,"9,69€",Per stuk,"0,46€",/stuk
112,"Pampers Baby-Dry Maat 4, 120 Luiers, 12 Uur Bescherming, 9kg-14kg",https://cdn.carrefour.eu/160_06787535_8006540462911_00.jpeg,"40,05€",Per pak,"0,33€",/stuk
113,"Pampers Baby-Dry Luierbroekjes Maat 6, 20 Luiers, 14kg-19kg",https://cdn.carrefour.eu/160_06787565_8006540406144_00.jpeg,"11,29€",Per stuk,"0,56€",/stuk
114,"Pampers Baby-Dry Luierbroekjes Maat 5, 54 Luiers, 12kg-17kg",https://cdn.carrefour.eu/160_06787566_8006540461952_00.jpeg,"23,55€",Per stuk,"0,44€",/stuk
115,"Pampers Premium Protection Maat 3, Luiers x29, 6kg-10kg",https://cdn.carrefour.eu/160_06781610_8006540486856_00.jpeg,"8,99€",Per stuk,"0,32€",/stuk
116,"Pampers Baby-Dry Luierbroekjes Maat 8, 36 Luiers, 19kg+",https://cdn.carrefour.eu/160_06787573_8006540461778_00.jpeg,"26,19€",Per stuk,"0,73€",/stuk
