,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
84,Petti Passata di Pomodoro Gezeefde Tomaten 700 g,https://cdn.carrefour.eu/160_06226866_8003496004356_00.jpeg,"2,95€",Per stuk,"4,21€",/kg
85,Calvo Tonijn in Eigen Vocht 3 x 80 g,https://cdn.carrefour.eu/160_06318611_8410090610638_00.jpeg,"4,50€",Per stuk,"18,75€",/kg
86,Calvo Salade Tonijn op Mexicaanse Wijze 150 g,https://cdn.carrefour.eu/160_06320750_8410090851208_00.jpeg,"2,43€",Per stuk,"16,20€",/kg
87,Pastificio G. Di Martino Spaghetti 500 g,https://cdn.carrefour.eu/160_06488358_8002459900605_00.jpeg,"1,99€",Per stuk,"3,98€",/kg
88,Pastificio G. Di Martino Elicoidali 500 g,https://cdn.carrefour.eu/160_06488360_8002459900667_00.jpeg,"2,19€",Per stuk,"4,38€",/kg
89,Pastificio G. Di Martino Penne Mezzani Rigate 500 g,https://cdn.carrefour.eu/160_06488361_8002459900674_00.jpeg,"2,19€",Per stuk,"4,38€",/kg
90,Pastificio G. Di Martino Linguine 500 g,https://cdn.carrefour.eu/160_06488362_8002459900612_00.jpeg,"1,99€",Per stuk,"3,98€",/kg
91,McVitie's Digestive Light 400 g,https://cdn.carrefour.eu/160_06207947_5000396008791_00.jpeg,"2,49€",Per stuk,"6,23€",/kg
92,McVitie's Digestive Dark Chocolate 200 g,https://cdn.carrefour.eu/160_06208287_5000396037548_00.jpeg,"2,13€",Per stuk,"10,65€",/kg
93,Reflets de France Sel de Guérande BGA Grof Zeezout 250 g,https://cdn.carrefour.eu/160_04316712_3245390028594_00.jpeg,"1,95€",Per stuk,"7,80€",/kg
94,Monviso Crustini Bruschette Olive 120 g,https://cdn.carrefour.eu/160_04954738_8007770320132_00.jpeg,"2,43€",Per stuk,"20,25€",/kg
95,Le Conserve della Nonna Pasto di Carciofi 190 g,https://cdn.carrefour.eu/160_04954823_8005360003557_00.jpeg,"4,15€",Per stuk,"21,84€",/kg
96,Monviso Crustini Bruschette Classique 120 g,https://cdn.carrefour.eu/160_04749677_8007770320156_00.jpeg,"2,43€",Per stuk,"20,25€",/kg
97,Monviso Crustini Bruschette Garlic 120 g,https://cdn.carrefour.eu/160_04749758_8007770320125_00.jpeg,"2,43€",Per stuk,"20,25€",/kg
98,Reflets de France Sel de Guérande BGA Grof Zeezout 1 kg,https://cdn.carrefour.eu/160_04849060_3245390079527_00.jpeg,"2,05€",Per stuk,"2,05€",/kg
99,Suzi Wan Kokosnotencrème 200ml,https://cdn.carrefour.eu/160_04886231_4002359654688_00.jpeg,"3,57€",Per stuk,"17,85€",/l
100,Suzi Wan Miehoen-Rijstverm 4 x 62.5 g,https://cdn.carrefour.eu/160_04895536_4002359650178_00.jpeg,"5,01€",Per stuk,"20,04€",/kg
101,Old El Paso Kruidenmix voor Fajitas Original Smoky BBQ Mild 30 g,https://cdn.carrefour.eu/160_04902754_8410076490810_00.jpeg,"1,93€",Per stuk,"65,67€",/kg
102,Old El Paso Fajita the Kit Crispy Chicken Mild 555 g,https://cdn.carrefour.eu/160_05006995_8410076471581_00.jpeg,"7,10€",Per stuk,"12,79€",/kg
103,Sacla Tapenade Olive Nere 190 g,https://cdn.carrefour.eu/160_05012770_8001060012912_00.jpeg,"3,85€",Per stuk,"20,26€",/kg
104,Sacla Tapenade Olive Verdi 190 g,https://cdn.carrefour.eu/160_05012771_8001060012905_00.jpeg,"3,85€",Per stuk,"20,26€",/kg
105,Sacla Tapenade Pomodoro 190 g,https://cdn.carrefour.eu/160_05012772_8001060012929_00.jpeg,"3,85€",Per stuk,"20,26€",/kg
106,Broodstengels Rubatà met Rozemarijn 250 g,https://cdn.carrefour.eu/160_05147030_8009958000799_00.jpeg,"2,29€",Per stuk,"9,16€",/kg
107,Alis Lenticchie 400 g,https://cdn.carrefour.eu/160_04749846_8006165201193_00.jpeg,"1,33€",Per stuk,"5,54€",/kg
108,Le Conserve della Nonna Tapenade van Zwarte Olijven 190 g,https://cdn.carrefour.eu/160_04749872_8005360002161_00.jpeg,"4,23€",Per stuk,"22,26€",/kg
109,Dali Coulis van Verse Tomaten 680 g,https://cdn.carrefour.eu/160_04749877_5425017860051_01.jpeg,"2,18€",Per stuk,"3,11€",/kg
110,Dali Passata di Pomodoro con Basilico 690 g,https://cdn.carrefour.eu/160_04749918_5425017860068_00.jpeg,"3,02€",Per stuk,"4,31€",/l
111,Pasta Montegrappa Tortellini 250 g,https://cdn.carrefour.eu/160_04749995_8002425630215_00.jpeg,"2,03€",Per stuk,"8,12€",/kg
112,Sacla Pesto Rosso e Ricotta 190 g,https://cdn.carrefour.eu/160_04776184_8001060011397_00.jpeg,"3,70€",Per stuk,"20,26€",/kg
