,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
61,Persil Vloeibaar Wasmiddel Active Gel Kleur Freshness by Silan 1.95L,https://cdn.carrefour.eu/160_06630118_5410091760786_00.jpeg,"13,15€",Per stuk,"0,34€",/dosis
62,Persil Vloeibaar Wasmiddel Active Gel Frisse Bries 39DS 1.95L,https://cdn.carrefour.eu/160_06630119_5410091760816_00.jpeg,"12,95€",Per stuk,"0,33€",/dosis
63,Coral Vloeibaar Wasmiddel kleurwas Optimal Color 40 Wasbeurten,https://cdn.carrefour.eu/160_06663639_8720181103179_00.jpeg,"14,19€",Per stuk,"0,35€",/dosis
64,Dreft Eco Everyday Care Parfumvrij 26 Wasbeurten 1.43 L,https://cdn.carrefour.eu/160_06462266_8719558803149_00.jpeg,"9,35€",Per stuk,"0,36€",/dosis
65,"Dash Plantaardig Vloeibaar Wasmiddel 1.32L, 24 Wasbeurten",https://cdn.carrefour.eu/160_06488734_8001841882116_00.jpeg,"9,65€",Per stuk,"0,40€",/dosis
66,Dash Regular Waspoeder 1.105kg 17 Wasbeurten,https://cdn.carrefour.eu/160_06365078_8001841712383_00.jpeg,"8,99€",Per stuk,"0,53€",/dosis
67,Dash Allin1 Kleur Wascapsules Pods 16 Wasbeurten,https://cdn.carrefour.eu/160_06327144_8001841618777_00.jpeg,"10,65€",Per stuk,"0,67€",/dosis
68,Dash Regular Waspoeder 2.6kg 40 Wasbeurten,https://cdn.carrefour.eu/160_06365079_8001841712345_00.jpeg,"13,39€",Per stuk,"0,33€",/dosis
69,Dash Wasdraad Fris Waspoeder 2.6kg 40 Wasbeurten,https://cdn.carrefour.eu/160_06365081_8001841712369_00.jpeg,"15,49€",Per stuk,"0,39€",/dosis
70,Dash Regular Waspoeder 4.68kg 72 Wasbeurten,https://cdn.carrefour.eu/160_06367447_8001841604015_00.jpeg,"23,35€",Per pak,"0,32€",/dosis
71,Frosch Ecological Wasmiddel - Sensitief Aloe Vera 1.5 L 30 Wasbeurten,https://cdn.carrefour.eu/160_06350323_4009175952646_00.jpeg,"10,89€",Per stuk,"0,36€",/dosis
72,Robijn Capsules Wasmiddel Collections Kokos Sensation 15 stuks,https://cdn.carrefour.eu/160_06625384_8720181001130_00.jpeg,"8,95€",Per stuk,"0,62€",/dosis
73,Le Chat Voorgedoseerd Wasmiddel Discs Sensitive 16DS 400g,https://cdn.carrefour.eu/160_06652273_5410091761905_00.jpeg,"11,85€",Per stuk,"0,74€",/dosis
74,Persil Vloeibaar Wasmiddel Gel Clean&Hygiene 36DS 1.8L,https://cdn.carrefour.eu/160_06600005_5410091761448_00.jpeg,"14,85€",Per stuk,"0,41€",/dosis
75,Persil Voorgedoseerd Wasmiddel Discs Clean&Hygiene 13DS 325g,https://cdn.carrefour.eu/160_06600006_5410091760793_00.jpeg,"7,25€",Per stuk,"0,56€",/dosis
76,Persil Voorgedoseerd Wasmiddel Discs Universeel 15DS 375g,https://cdn.carrefour.eu/160_06621434_5410091760847_00.jpeg,"8,49€",Per stuk,"0,57€",/dosis
77,Persil Voorgedoseerd Wasmiddel Discs Kleur 15DS 375g,https://cdn.carrefour.eu/160_06621439_5410091760830_00.jpeg,"8,49€",Per stuk,"0,57€",/dosis
78,Dixan Vloeibaar Wasmiddel Gel Perfect&Gliss 35DS 1.75L,https://cdn.carrefour.eu/160_06621440_5410091761479_00.jpeg,"11,49€",Per stuk,"0,33€",/dosis
79,Dixan Vloeibaar Wasmiddel Gel Blooming Orchid  35DS 1.75L,https://cdn.carrefour.eu/160_06621441_5410091761455_00.jpeg,"10,99€",Per stuk,"0,31€",/dosis
80,Dixan Vloeibaar Wasmiddel Gel Lavendel 35DS 1.75L,https://cdn.carrefour.eu/160_06621443_5410091761462_00.jpeg,"10,99€",Per stuk,"0,31€",/dosis
81,Robijn Capsules Wasmiddel Collections Paradise Secret  15 stuks,https://cdn.carrefour.eu/160_06626098_8720181001116_00.jpeg,"8,95€",Per stuk,"0,62€",/dosis
