,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
82,Carrefour Original Brasserie Balletjes Tomatensaus & Aardappelpuree 450 g,https://cdn.carrefour.eu/160_04834826_5400101002524_00.jpeg,"4,19€",Per stuk,"9,31€",/kg
83,Carrefour Original Brasserie Vol-au-Vent Kip met Balletjes & Aardappelpuree 420 g,https://cdn.carrefour.eu/160_04834862_5400101002845_00.jpeg,"4,19€",Per stuk,"9,98€",/kg
84,Carrefour Original Brasserie Waterzooi Kip met Aardappelen  455 g,https://cdn.carrefour.eu/160_04834864_5400101002586_00.jpeg,"5,75€",Per stuk,"12,64€",/kg
85,Carrefour Original Brasserie Witloofgratin met Ham met Aardappelpuree 510 g,https://cdn.carrefour.eu/160_04872387_5400101008465_00.jpeg,"5,59€",Per stuk,"10,96€",/kg
86,Carrefour Max Cheese Burger 195 g,https://cdn.carrefour.eu/160_05930599_5400101059078_00.jpeg,"2,35€",Per stuk,"12,05€",/kg
87,Carrefour Lunch Time Salade Kip Appels & Kerriesaus 400 g,https://cdn.carrefour.eu/160_05897378_5400101057401_00.jpeg,"5,00€",Per stuk,"12,50€",/kg
88,Carrefour Lunch Time Little Salad Penne met Tonijn 250 g,https://cdn.carrefour.eu/160_05328816_5400101255982_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
89,Carrefour Lunch Time Little Salad Farfalle met Kip 250 g,https://cdn.carrefour.eu/160_05328848_5400101028913_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
90,Carrefour Tonijnsalade 120 g,https://cdn.carrefour.eu/160_05869706_5400101056190_00.jpeg,"3,29€",Per stuk,"27,42€",/kg
91,"Carrefour Bon Appétit! Sandwich Ham, Kaas & Rauwkost 155 g",https://cdn.carrefour.eu/160_05863573_5400101055780_00.jpeg,"2,50€",Per stuk,"16,13€",/kg
92,Carrefour Zalmsalade Bellevue 120 g,https://cdn.carrefour.eu/160_05869739_5400101056206_00.jpeg,"3,39€",Per stuk,"28,25€",/kg
93,Carrefour Bon Appétit! Sandwich Ham 90 g,https://cdn.carrefour.eu/160_05863574_5400101055797_00.jpeg,"1,50€",Per stuk,"16,67€",/kg
94,Carrefour Tonijn Cocktailsalade 120 g,https://cdn.carrefour.eu/160_05869743_5400101056237_00.jpeg,"3,29€",Per stuk,"27,42€",/kg
95,Carrefour Classic' Groentenmacedonie 350 g,https://cdn.carrefour.eu/160_06182521_5400101071858_00.jpeg,"2,39€",Per stuk,"6,83€",/kg
96,Carrefour Traiteur Gourmet The Market Kaasrollen 320 g,https://cdn.carrefour.eu/160_06056978_5400101066847_00.jpeg,"4,00€",Per stuk,"12,50€",/kg
97,Carrefour Aardappelsalade Uien & Peterselie 400 g,https://cdn.carrefour.eu/160_06189383_5400101072343_00.jpeg,"2,25€",Per stuk,"5,63€",/kg
98,Carrefour Kippenonderbouten Tagliatelle met Verse Champignons 450 g,https://cdn.carrefour.eu/160_06078751_5400101068643_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
99,Carrefour Extra Кір Curry 200 g,https://cdn.carrefour.eu/160_06209617_5400101072763_00.jpeg,"1,99€",Per stuk,"9,95€",/kg
100,Carrefour Extra Кір Andalouse 200 g,https://cdn.carrefour.eu/160_06209638_5400101072770_00.jpeg,"1,99€",Per stuk,"9,95€",/kg
101,Carrefour Extra Salade Vlees 200 g,https://cdn.carrefour.eu/160_06209640_5400101072787_00.jpeg,"1,89€",Per stuk,"9,45€",/kg
102,Carrefour The Market Focaccia met Knoflook Traiteur 220 g,https://cdn.carrefour.eu/160_04442769_5400101040335_00.jpeg,"3,00€",Per stuk,"3,00€",/stuk
103,Carrefour Traiteur Gourmet Vol-au-Vent 600 g,https://cdn.carrefour.eu/160_06389595_5400101077546_00.jpeg,"6,00€",Per stuk,"10,00€",/kg
