,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
125,Carrefour Zure Room Vol 50 cl,https://cdn.carrefour.eu/160_05299405_3560071152253_00.jpeg,"2,75€",Per stuk,"5,50€",/l
126,Carrefour Cheddar Ierse 300 g,https://cdn.carrefour.eu/160_04678589_3560070251216_00.jpeg,"3,49€",Per stuk,"11,63€",/kg
127,Carrefour Pancakes met Verse Eieren 6 Stuks 132 g,https://cdn.carrefour.eu/160_05424686_3560070805259_00.jpeg,"1,55€",Per stuk,"11,74€",/kg
128,Carrefour Croknoix 150 g,https://cdn.carrefour.eu/160_05479577_3060921461233_00.jpeg,"2,00€",Per stuk,"13,33€",/kg
129,Carrefour Tomme Blanche 0.200 kg,https://cdn.carrefour.eu/160_05481122_3529380014591_00.jpeg,"2,00€",Per stuk,"10,00€",/kg
130,Carrefour Chester 4 Sneden,https://cdn.carrefour.eu/160_01479957_2919657000000_00.jpeg,"
Max.2,21€",Per stuk,"17,00€",/kg
131,Carrefour Parmiggiano Reggiano,https://cdn.carrefour.eu/160_01905509_2953428000000_00.jpeg,"
Max.6,50€",Per stuk,"26,00€",/kg
132,Carrefour Bladerdeeg met Geitenkaas met Honing 2 x 50 g,https://cdn.carrefour.eu/160_04857814_5400101006171_00.jpeg,"2,59€",Per stuk,"25,90€",/kg
133,Carrefour Emmentaler Picolo,https://cdn.carrefour.eu/160_00194480_2740121000000_00.jpeg,"
Max.3,37€",Per stuk,"12,95€",/kg
134,Carrefour Cambozola Blok,https://cdn.carrefour.eu/160_01319448_2917261000000_00.jpeg,"
Max.3,80€",Per stuk,"20,00€",/kg
135,Carrefour Geitenkaas 10 Sneetjes 200 g,https://cdn.carrefour.eu/160_05644421_3560070554331_00.jpeg,"3,19€",Per stuk,"15,95€",/kg
136,Carrefour Selection Geitenkaas 8 Sneden Ongeveer 200 g,https://cdn.carrefour.eu/160_05709107_5400101047495_00.jpeg,"4,69€",Per stuk,"23,45€",/kg
